Timings,Voltage [V],Current Corrected [A] ,Power [W],Status,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,TimeSeconds
01:01:05,5.0,0.223,1.12,At Work (In the Office),,,,,,,3665.0
01:01:06,5.0,0.257,1.29,At Work (In the Office),,,,,,,3666.0
01:01:07,5.0,0.195,0.975,At Work (In the Office),,,,,,,3667.0
01:01:08,5.0,0.208,1.04,At Work (In the Office),,,,,,,3668.0
01:01:09,5.0,0.197,0.985,At Work (In the Office),,,,,,,3669.0
01:01:10,5.0,0.223,1.12,At Work (In the Office),,,,,,,3670.0
01:01:11,5.0,0.202,1.01,At Work (In the Office),,,,,,,3671.0
01:01:12,5.0,0.195,0.975,At Work (In the Office),,,,,,,3672.0
01:01:13,5.0,0.223,1.12,At Work (In the Office),,,,,,,3673.0
01:01:14,5.0,0.196,0.98,At Work (In the Office),,,,,,,3674.0
01:01:15,5.0,0.229,1.15,At Work (In the Office),,,,,,,3675.0
01:01:16,5.0,0.212,1.06,At Work (In the Office),,,,,,,3676.0
01:01:17,5.0,0.195,0.975,At Work (In the Office),,,,,,,3677.0
01:01:18,5.0,0.227,1.14,At Work (In the Office),,,,,,,3678.0
01:01:19,5.0,0.234,1.17,At Work (In the Office),,,,,,,3679.0
01:01:20,5.0,0.228,1.14,At Work (In the Office),,,,,,,3680.0
01:01:21,5.0,0.206,1.03,At Work (In the Office),,,,,,,3681.0
01:01:22,5.0,0.196,0.98,At Work (In the Office),,,,,,,3682.0
01:01:23,5.0,0.198,0.99,At Work (In the Office),,,,,,,3683.0
01:01:24,5.0,0.23,1.15,At Work (In the Office),,,,,,,3684.0
01:01:25,5.0,0.199,0.995,At Work (In the Office),,,,,,,3685.0
01:01:26,5.0,0.234,1.17,At Work (In the Office),,,,,,,3686.0
01:01:27,5.0,0.232,1.16,At Work (In the Office),,,,,,,3687.0
01:01:28,5.0,0.251,1.26,At Work (In the Office),,,,,,,3688.0
01:01:29,5.0,0.228,1.14,At Work (In the Office),,,,,,,3689.0
01:01:30,5.0,0.199,0.995,At Work (In the Office),,,,,,,3690.0
01:01:31,5.0,0.196,0.98,At Work (In the Office),,,,,,,3691.0
01:01:32,5.0,0.232,1.16,At Work (In the Office),,,,,,,3692.0
01:01:33,5.0,0.223,1.12,At Work (In the Office),,,,,,,3693.0
01:01:34,5.0,0.236,1.18,At Work (In the Office),,,,,,,3694.0
01:01:35,5.0,0.199,0.995,At Work (In the Office),,,,,,,3695.0
01:01:36,5.0,0.228,1.14,At Work (In the Office),,,,,,,3696.0
01:01:37,5.0,0.206,1.03,At Work (In the Office),,,,,,,3697.0
01:01:38,5.0,0.197,0.985,At Work (In the Office),,,,,,,3698.0
01:01:39,5.0,0.2,1.0,At Work (In the Office),,,,,,,3699.0
01:01:40,5.0,0.21,1.05,At Work (In the Office),,,,,,,3700.0
01:01:41,5.0,0.231,1.16,At Work (In the Office),,,,,,,3701.0
01:01:42,5.0,0.211,1.06,At Work (In the Office),,,,,,,3702.0
01:01:43,5.0,0.232,1.16,At Work (In the Office),,,,,,,3703.0
01:01:44,5.0,0.233,1.17,At Work (In the Office),,,,,,,3704.0
01:01:45,5.0,0.235,1.18,At Work (In the Office),,,,,,,3705.0
01:01:46,5.0,0.196,0.98,At Work (In the Office),,,,,,,3706.0
01:01:47,5.0,0.223,1.12,At Work (In the Office),,,,,,,3707.0
01:01:48,5.0,0.197,0.985,At Work (In the Office),,,,,,,3708.0
01:01:49,5.0,0.24,1.2,At Work (In the Office),,,,,,,3709.0
01:01:50,5.0,0.217,1.09,At Work (In the Office),,,,,,,3710.0
01:01:51,5.0,0.264,1.32,At Work (In the Office),,,,,,,3711.0
01:01:52,5.0,0.219,1.1,At Work (In the Office),,,,,,,3712.0
01:01:53,5.0,0.207,1.04,At Work (In the Office),,,,,,,3713.0
01:01:54,5.0,0.202,1.01,At Work (In the Office),,,,,,,3714.0
01:01:55,5.0,0.206,1.03,At Work (In the Office),,,,,,,3715.0
01:01:56,5.0,0.265,1.33,At Work (In the Office),,,,,,,3716.0
01:01:57,5.0,0.237,1.19,At Work (In the Office),,,,,,,3717.0
01:01:58,5.0,0.232,1.16,At Work (In the Office),,,,,,,3718.0
01:01:59,5.0,0.21,1.05,At Work (In the Office),,,,,,,3719.0
01:02:00,5.0,0.232,1.16,At Work (In the Office),,,,,,,3720.0
01:02:01,5.0,0.207,1.04,At Work (In the Office),,,,,,,3721.0
01:02:02,5.0,0.23,1.15,At Work (In the Office),,,,,,,3722.0
01:02:03,5.0,0.212,1.06,At Work (In the Office),,,,,,,3723.0
01:02:04,5.0,0.265,1.33,At Work (In the Office),,,,,,,3724.0
01:02:05,5.0,0.196,0.98,At Work (In the Office),,,,,,,3725.0
01:02:06,5.0,0.222,1.11,At Work (In the Office),,,,,,,3726.0
01:02:07,5.0,0.209,1.05,At Work (In the Office),,,,,,,3727.0
01:02:08,5.0,0.196,0.98,At Work (In the Office),,,,,,,3728.0
01:02:09,5.0,0.199,0.995,At Work (In the Office),,,,,,,3729.0
01:02:10,5.0,0.195,0.975,At Work (In the Office),,,,,,,3730.0
01:02:11,5.0,0.203,1.02,At Work (In the Office),,,,,,,3731.0
01:02:12,5.0,0.223,1.12,At Work (In the Office),,,,,,,3732.0
01:02:13,5.0,0.199,0.995,At Work (In the Office),,,,,,,3733.0
01:02:14,5.0,0.212,1.06,At Work (In the Office),,,,,,,3734.0
01:02:15,5.0,0.197,0.985,At Work (In the Office),,,,,,,3735.0
01:02:16,5.0,0.256,1.28,At Work (In the Office),,,,,,,3736.0
01:02:17,5.0,0.199,0.995,At Work (In the Office),,,,,,,3737.0
01:02:18,5.0,0.231,1.16,At Work (In the Office),,,,,,,3738.0
01:02:19,5.0,0.227,1.14,At Work (In the Office),,,,,,,3739.0
01:02:20,5.0,0.235,1.18,At Work (In the Office),,,,,,,3740.0
01:02:21,5.0,0.199,0.995,At Work (In the Office),,,,,,,3741.0
01:02:22,5.0,0.228,1.14,At Work (In the Office),,,,,,,3742.0
01:02:23,5.0,0.198,0.99,At Work (In the Office),,,,,,,3743.0
01:02:24,5.0,0.235,1.18,At Work (In the Office),,,,,,,3744.0
01:02:25,5.0,0.234,1.17,At Work (In the Office),,,,,,,3745.0
01:02:26,5.0,0.199,0.995,At Work (In the Office),,,,,,,3746.0
01:02:27,5.0,0.232,1.16,At Work (In the Office),,,,,,,3747.0
01:02:28,5.0,0.199,0.995,At Work (In the Office),,,,,,,3748.0
01:02:29,5.0,0.232,1.16,At Work (In the Office),,,,,,,3749.0
01:02:30,5.0,0.203,1.02,At Work (In the Office),,,,,,,3750.0
01:02:31,5.0,0.253,1.27,At Work (In the Office),,,,,,,3751.0
01:02:32,5.0,0.2,1.0,At Work (In the Office),,,,,,,3752.0
01:02:33,5.0,0.251,1.26,At Work (In the Office),,,,,,,3753.0
01:02:34,5.0,0.228,1.14,At Work (In the Office),,,,,,,3754.0
01:02:35,5.0,0.229,1.15,At Work (In the Office),,,,,,,3755.0
01:02:36,5.0,0.198,0.99,At Work (In the Office),,,,,,,3756.0
01:02:37,5.0,0.229,1.15,At Work (In the Office),,,,,,,3757.0
01:02:38,5.0,0.239,1.2,At Work (In the Office),,,,,,,3758.0
01:02:39,5.0,0.23,1.15,At Work (In the Office),,,,,,,3759.0
01:02:40,5.0,0.248,1.24,At Work (In the Office),,,,,,,3760.0
01:02:41,5.0,0.228,1.14,At Work (In the Office),,,,,,,3761.0
01:02:42,5.0,0.202,1.01,At Work (In the Office),,,,,,,3762.0
01:02:43,5.0,0.23,1.15,At Work (In the Office),,,,,,,3763.0
01:02:44,5.0,0.197,0.985,At Work (In the Office),,,,,,,3764.0
01:02:45,5.0,0.227,1.14,At Work (In the Office),,,,,,,3765.0
01:02:46,5.0,0.226,1.13,At Work (In the Office),,,,,,,3766.0
01:02:47,5.0,0.199,0.995,At Work (In the Office),,,,,,,3767.0
01:02:48,5.0,0.231,1.16,At Work (In the Office),,,,,,,3768.0
01:02:49,5.0,0.195,0.975,At Work (In the Office),,,,,,,3769.0
01:02:50,5.0,0.215,1.08,At Work (In the Office),,,,,,,3770.0
01:02:51,5.0,0.195,0.975,At Work (In the Office),,,,,,,3771.0
01:02:52,5.0,0.225,1.13,At Work (In the Office),,,,,,,3772.0
01:02:53,5.0,0.209,1.05,At Work (In the Office),,,,,,,3773.0
01:02:54,5.0,0.197,0.985,At Work (In the Office),,,,,,,3774.0
01:02:55,5.0,0.199,0.995,At Work (In the Office),,,,,,,3775.0
01:02:56,5.0,0.197,0.985,At Work (In the Office),,,,,,,3776.0
01:02:57,5.0,0.2,1.0,At Work (In the Office),,,,,,,3777.0
01:02:58,5.0,0.216,1.08,At Work (In the Office),,,,,,,3778.0
01:02:59,5.0,0.209,1.05,At Work (In the Office),,,,,,,3779.0
01:03:00,5.0,0.24,1.2,At Work (In the Office),,,,,,,3780.0
01:03:01,5.0,0.24,1.2,At Work (In the Office),,,,,,,3781.0
01:03:02,5.0,0.241,1.21,At Work (In the Office),,,,,,,3782.0
01:03:03,5.0,0.208,1.04,At Work (In the Office),,,,,,,3783.0
01:03:04,5.0,0.199,0.995,At Work (In the Office),,,,,,,3784.0
01:03:05,5.0,0.231,1.16,At Work (In the Office),,,,,,,3785.0
01:03:06,5.0,0.201,1.01,At Work (In the Office),,,,,,,3786.0
01:03:07,5.0,0.216,1.08,At Work (In the Office),,,,,,,3787.0
01:03:08,5.0,0.23,1.15,At Work (In the Office),,,,,,,3788.0
01:03:09,5.0,0.206,1.03,At Work (In the Office),,,,,,,3789.0
01:03:10,5.0,0.232,1.16,At Work (In the Office),,,,,,,3790.0
01:03:11,5.0,0.211,1.06,At Work (In the Office),,,,,,,3791.0
01:03:12,5.0,0.198,0.99,At Work (In the Office),,,,,,,3792.0
01:03:13,5.0,0.23,1.15,At Work (In the Office),,,,,,,3793.0
01:03:14,5.0,0.246,1.23,At Work (In the Office),,,,,,,3794.0
01:03:15,5.0,0.195,0.975,At Work (In the Office),,,,,,,3795.0
01:03:16,5.0,0.199,0.995,At Work (In the Office),,,,,,,3796.0
01:03:17,5.0,0.23,1.15,At Work (In the Office),,,,,,,3797.0
01:03:18,5.0,0.199,0.995,At Work (In the Office),,,,,,,3798.0
01:03:19,5.0,0.221,1.11,At Work (In the Office),,,,,,,3799.0
01:03:20,5.0,0.264,1.32,At Work (In the Office),,,,,,,3800.0
01:03:21,5.0,0.213,1.07,At Work (In the Office),,,,,,,3801.0
01:03:22,5.0,0.232,1.16,At Work (In the Office),,,,,,,3802.0
01:03:23,5.0,0.239,1.2,At Work (In the Office),,,,,,,3803.0
01:03:24,5.0,0.241,1.21,At Work (In the Office),,,,,,,3804.0
01:03:25,5.0,0.195,0.975,At Work (In the Office),,,,,,,3805.0
01:03:26,5.0,0.198,0.99,At Work (In the Office),,,,,,,3806.0
01:03:27,5.0,0.2,1.0,At Work (In the Office),,,,,,,3807.0
01:03:28,5.0,0.255,1.28,At Work (In the Office),,,,,,,3808.0
01:03:29,5.0,0.199,0.995,At Work (In the Office),,,,,,,3809.0
01:03:30,5.0,0.231,1.16,At Work (In the Office),,,,,,,3810.0
01:03:31,5.0,0.198,0.99,At Work (In the Office),,,,,,,3811.0
01:03:32,5.0,0.232,1.16,At Work (In the Office),,,,,,,3812.0
01:03:33,5.0,0.212,1.06,At Work (In the Office),,,,,,,3813.0
01:03:34,5.0,0.265,1.33,At Work (In the Office),,,,,,,3814.0
01:03:35,5.0,0.208,1.04,At Work (In the Office),,,,,,,3815.0
01:03:36,5.0,0.201,1.01,At Work (In the Office),,,,,,,3816.0
01:03:37,5.0,0.203,1.02,At Work (In the Office),,,,,,,3817.0
01:03:38,5.0,0.224,1.12,At Work (In the Office),,,,,,,3818.0
01:03:39,5.0,0.196,0.98,At Work (In the Office),,,,,,,3819.0
01:03:40,5.0,0.197,0.985,At Work (In the Office),,,,,,,3820.0
01:03:41,5.0,0.202,1.01,At Work (In the Office),,,,,,,3821.0
01:03:42,5.0,0.196,0.98,At Work (In the Office),,,,,,,3822.0
01:03:43,5.0,0.222,1.11,At Work (In the Office),,,,,,,3823.0
01:03:44,5.0,0.225,1.13,At Work (In the Office),,,,,,,3824.0
01:03:45,5.0,0.223,1.12,At Work (In the Office),,,,,,,3825.0
01:03:46,5.0,0.21,1.05,At Work (In the Office),,,,,,,3826.0
01:03:47,5.0,0.235,1.18,At Work (In the Office),,,,,,,3827.0
01:03:48,5.0,0.23,1.15,At Work (In the Office),,,,,,,3828.0
01:03:49,5.0,0.195,0.975,At Work (In the Office),,,,,,,3829.0
01:03:50,5.0,0.226,1.13,At Work (In the Office),,,,,,,3830.0
01:03:51,5.0,0.198,0.99,At Work (In the Office),,,,,,,3831.0
01:03:52,5.0,0.196,0.98,At Work (In the Office),,,,,,,3832.0
01:03:53,5.0,0.222,1.11,At Work (In the Office),,,,,,,3833.0
01:03:54,5.0,0.2,1.0,At Work (In the Office),,,,,,,3834.0
01:03:55,5.0,0.223,1.12,At Work (In the Office),,,,,,,3835.0
01:03:56,5.0,0.264,1.32,At Work (In the Office),,,,,,,3836.0
01:03:57,5.0,0.232,1.16,At Work (In the Office),,,,,,,3837.0
01:03:58,5.0,0.267,1.34,At Work (In the Office),,,,,,,3838.0
01:03:59,5.0,0.232,1.16,At Work (In the Office),,,,,,,3839.0
01:04:00,5.0,0.243,1.22,At Work (In the Office),,,,,,,3840.0
01:04:01,5.0,0.266,1.33,At Work (In the Office),,,,,,,3841.0
01:04:02,5.0,0.256,1.28,At Work (In the Office),,,,,,,3842.0
01:04:03,5.0,0.199,0.995,At Work (In the Office),,,,,,,3843.0
01:04:04,5.0,0.232,1.16,At Work (In the Office),,,,,,,3844.0
01:04:05,5.0,0.201,1.01,At Work (In the Office),,,,,,,3845.0
01:04:06,5.0,0.206,1.03,At Work (In the Office),,,,,,,3846.0
01:04:07,5.0,0.222,1.11,At Work (In the Office),,,,,,,3847.0
01:04:08,5.0,0.197,0.985,At Work (In the Office),,,,,,,3848.0
01:04:09,5.0,0.209,1.05,At Work (In the Office),,,,,,,3849.0
01:04:10,5.0,0.225,1.13,At Work (In the Office),,,,,,,3850.0
01:04:11,5.0,0.266,1.33,At Work (In the Office),,,,,,,3851.0
01:04:12,5.0,0.226,1.13,At Work (In the Office),,,,,,,3852.0
01:04:13,5.0,0.195,0.975,At Work (In the Office),,,,,,,3853.0
01:04:14,5.0,0.23,1.15,At Work (In the Office),,,,,,,3854.0
01:04:15,5.0,0.252,1.26,At Work (In the Office),,,,,,,3855.0
01:04:16,5.0,0.196,0.98,At Work (In the Office),,,,,,,3856.0
01:04:17,5.0,0.208,1.04,At Work (In the Office),,,,,,,3857.0
01:04:18,5.0,0.227,1.14,At Work (In the Office),,,,,,,3858.0
01:04:19,5.0,0.237,1.19,At Work (In the Office),,,,,,,3859.0
01:04:20,5.0,0.211,1.06,At Work (In the Office),,,,,,,3860.0
01:04:21,5.0,0.252,1.26,At Work (In the Office),,,,,,,3861.0
01:04:22,5.0,0.213,1.07,At Work (In the Office),,,,,,,3862.0
01:04:23,5.0,0.195,0.975,At Work (In the Office),,,,,,,3863.0
01:04:24,5.0,0.2,1.0,At Work (In the Office),,,,,,,3864.0
01:04:25,5.0,0.195,0.975,At Work (In the Office),,,,,,,3865.0
01:04:26,5.0,0.231,1.16,At Work (In the Office),,,,,,,3866.0
01:04:27,5.0,0.205,1.03,At Work (In the Office),,,,,,,3867.0
01:04:28,5.0,0.264,1.32,At Work (In the Office),,,,,,,3868.0
01:04:29,5.0,0.245,1.23,At Work (In the Office),,,,,,,3869.0
01:04:30,5.0,0.241,1.21,At Work (In the Office),,,,,,,3870.0
01:04:31,5.0,0.202,1.01,At Work (In the Office),,,,,,,3871.0
01:04:32,5.0,0.211,1.06,At Work (In the Office),,,,,,,3872.0
01:04:33,5.0,0.229,1.15,At Work (In the Office),,,,,,,3873.0
01:04:34,5.0,0.242,1.21,At Work (In the Office),,,,,,,3874.0
01:04:35,5.0,0.229,1.15,At Work (In the Office),,,,,,,3875.0
01:04:36,5.0,0.199,0.995,At Work (In the Office),,,,,,,3876.0
01:04:37,5.0,0.197,0.985,At Work (In the Office),,,,,,,3877.0
01:04:38,5.0,0.235,1.18,At Work (In the Office),,,,,,,3878.0
01:04:39,5.0,0.198,0.99,At Work (In the Office),,,,,,,3879.0
01:04:40,5.0,0.265,1.33,At Work (In the Office),,,,,,,3880.0
01:04:41,5.0,0.198,0.99,At Work (In the Office),,,,,,,3881.0
01:04:42,5.0,0.197,0.985,At Work (In the Office),,,,,,,3882.0
01:04:43,5.0,0.221,1.11,At Work (In the Office),,,,,,,3883.0
01:04:44,5.0,0.212,1.06,At Work (In the Office),,,,,,,3884.0
01:04:45,5.0,0.203,1.02,At Work (In the Office),,,,,,,3885.0
01:04:46,5.0,0.244,1.22,At Work (In the Office),,,,,,,3886.0
01:04:47,5.0,0.23,1.15,At Work (In the Office),,,,,,,3887.0
01:04:48,5.0,0.199,0.995,At Work (In the Office),,,,,,,3888.0
01:04:49,5.0,0.199,0.995,At Work (In the Office),,,,,,,3889.0
01:04:50,5.0,0.195,0.975,At Work (In the Office),,,,,,,3890.0
01:04:51,5.0,0.214,1.07,At Work (In the Office),,,,,,,3891.0
01:04:52,5.0,0.229,1.15,At Work (In the Office),,,,,,,3892.0
01:04:53,5.0,0.226,1.13,At Work (In the Office),,,,,,,3893.0
01:04:54,5.0,0.266,1.33,At Work (In the Office),,,,,,,3894.0
01:04:55,5.0,0.222,1.11,At Work (In the Office),,,,,,,3895.0
01:04:56,5.0,0.214,1.07,At Work (In the Office),,,,,,,3896.0
01:04:57,5.0,0.228,1.14,At Work (In the Office),,,,,,,3897.0
01:04:58,5.0,0.206,1.03,At Work (In the Office),,,,,,,3898.0
01:04:59,5.0,0.195,0.975,At Work (In the Office),,,,,,,3899.0
01:05:00,5.0,0.223,1.12,At Work (In the Office),,,,,,,3900.0
01:05:01,5.0,0.232,1.16,At Work (In the Office),,,,,,,3901.0
01:05:02,5.0,0.195,0.975,At Work (In the Office),,,,,,,3902.0
01:05:03,5.0,0.204,1.02,At Work (In the Office),,,,,,,3903.0
01:05:04,5.0,0.205,1.03,At Work (In the Office),,,,,,,3904.0
01:05:05,5.0,0.199,0.995,At Work (In the Office),,,,,,,3905.0
01:05:06,5.0,0.236,1.18,At Work (In the Office),,,,,,,3906.0
01:05:07,5.0,0.222,1.11,At Work (In the Office),,,,,,,3907.0
01:05:08,5.0,0.225,1.13,At Work (In the Office),,,,,,,3908.0
01:05:09,5.0,0.238,1.19,At Work (In the Office),,,,,,,3909.0
01:05:10,5.0,0.216,1.08,At Work (In the Office),,,,,,,3910.0
01:05:11,5.0,0.201,1.01,At Work (In the Office),,,,,,,3911.0
01:05:12,5.0,0.199,0.995,At Work (In the Office),,,,,,,3912.0
01:05:13,5.0,0.201,1.01,At Work (In the Office),,,,,,,3913.0
01:05:14,5.0,0.207,1.04,At Work (In the Office),,,,,,,3914.0
01:05:15,5.0,0.223,1.12,At Work (In the Office),,,,,,,3915.0
01:05:16,5.0,0.226,1.13,At Work (In the Office),,,,,,,3916.0
01:05:17,5.0,0.212,1.06,At Work (In the Office),,,,,,,3917.0
01:05:18,5.0,0.198,0.99,At Work (In the Office),,,,,,,3918.0
01:05:19,5.0,0.227,1.14,At Work (In the Office),,,,,,,3919.0
01:05:20,5.0,0.222,1.11,At Work (In the Office),,,,,,,3920.0
01:05:21,5.0,0.236,1.18,At Work (In the Office),,,,,,,3921.0
01:05:22,5.0,0.254,1.27,At Work (In the Office),,,,,,,3922.0
01:05:23,5.0,0.202,1.01,At Work (In the Office),,,,,,,3923.0
01:05:24,5.0,0.197,0.985,At Work (In the Office),,,,,,,3924.0
01:05:25,5.0,0.23,1.15,At Work (In the Office),,,,,,,3925.0
01:05:26,5.0,0.229,1.15,At Work (In the Office),,,,,,,3926.0
01:05:27,5.0,0.227,1.14,At Work (In the Office),,,,,,,3927.0
01:05:28,5.0,0.197,0.985,At Work (In the Office),,,,,,,3928.0
01:05:29,5.0,0.265,1.33,At Work (In the Office),,,,,,,3929.0
01:05:30,5.0,0.223,1.12,At Work (In the Office),,,,,,,3930.0
01:05:31,5.0,0.225,1.13,At Work (In the Office),,,,,,,3931.0
01:05:32,5.0,0.2,1.0,At Work (In the Office),,,,,,,3932.0
01:05:33,5.0,0.195,0.975,At Work (In the Office),,,,,,,3933.0
01:05:34,5.0,0.199,0.995,At Work (In the Office),,,,,,,3934.0
01:05:35,5.0,0.224,1.12,At Work (In the Office),,,,,,,3935.0
01:05:36,5.0,0.228,1.14,At Work (In the Office),,,,,,,3936.0
01:05:37,5.0,0.24,1.2,At Work (In the Office),,,,,,,3937.0
01:05:38,5.0,0.23,1.15,At Work (In the Office),,,,,,,3938.0
01:05:39,5.0,0.201,1.01,At Work (In the Office),,,,,,,3939.0
01:05:40,5.0,0.208,1.04,At Work (In the Office),,,,,,,3940.0
01:05:41,5.0,0.199,0.995,At Work (In the Office),,,,,,,3941.0
01:05:42,5.0,0.199,0.995,At Work (In the Office),,,,,,,3942.0
01:05:43,5.0,0.203,1.02,At Work (In the Office),,,,,,,3943.0
01:05:44,5.0,0.247,1.24,At Work (In the Office),,,,,,,3944.0
01:05:45,5.0,0.262,1.31,At Work (In the Office),,,,,,,3945.0
01:05:46,5.0,0.211,1.06,At Work (In the Office),,,,,,,3946.0
01:05:47,5.0,0.21,1.05,At Work (In the Office),,,,,,,3947.0
01:05:48,5.0,0.212,1.06,At Work (In the Office),,,,,,,3948.0
01:05:49,5.0,0.241,1.21,At Work (In the Office),,,,,,,3949.0
01:05:50,5.0,0.195,0.975,At Work (In the Office),,,,,,,3950.0
01:05:51,5.0,0.211,1.06,At Work (In the Office),,,,,,,3951.0
01:05:52,5.0,0.231,1.16,At Work (In the Office),,,,,,,3952.0
01:05:53,5.0,0.204,1.02,At Work (In the Office),,,,,,,3953.0
01:05:54,5.0,0.214,1.07,At Work (In the Office),,,,,,,3954.0
01:05:55,5.0,0.195,0.975,At Work (In the Office),,,,,,,3955.0
01:05:56,5.0,0.224,1.12,At Work (In the Office),,,,,,,3956.0
01:05:57,5.0,0.235,1.18,At Work (In the Office),,,,,,,3957.0
01:05:58,5.0,0.222,1.11,At Work (In the Office),,,,,,,3958.0
01:05:59,5.0,0.209,1.05,At Work (In the Office),,,,,,,3959.0
01:06:00,5.0,0.195,0.975,At Work (In the Office),,,,,,,3960.0
01:06:01,5.0,0.226,1.13,At Work (In the Office),,,,,,,3961.0
01:06:02,5.0,0.195,0.975,At Work (In the Office),,,,,,,3962.0
01:06:03,5.0,0.201,1.01,At Work (In the Office),,,,,,,3963.0
01:06:04,5.0,0.243,1.22,At Work (In the Office),,,,,,,3964.0
01:06:05,5.0,0.195,0.975,At Work (In the Office),,,,,,,3965.0
01:06:06,5.0,0.223,1.12,At Work (In the Office),,,,,,,3966.0
01:06:07,5.0,0.229,1.15,At Work (In the Office),,,,,,,3967.0
01:06:08,5.0,0.202,1.01,At Work (In the Office),,,,,,,3968.0
01:06:09,5.0,0.226,1.13,At Work (In the Office),,,,,,,3969.0
01:06:10,5.0,0.198,0.99,At Work (In the Office),,,,,,,3970.0
01:06:11,5.0,0.226,1.13,At Work (In the Office),,,,,,,3971.0
01:06:12,5.0,0.264,1.32,At Work (In the Office),,,,,,,3972.0
01:06:13,5.0,0.199,0.995,At Work (In the Office),,,,,,,3973.0
01:06:14,5.0,0.208,1.04,At Work (In the Office),,,,,,,3974.0
01:06:15,5.0,0.201,1.01,At Work (In the Office),,,,,,,3975.0
01:06:16,5.0,0.198,0.99,At Work (In the Office),,,,,,,3976.0
01:06:17,5.0,0.21,1.05,At Work (In the Office),,,,,,,3977.0
01:06:18,5.0,0.198,0.99,At Work (In the Office),,,,,,,3978.0
01:06:19,5.0,0.235,1.18,At Work (In the Office),,,,,,,3979.0
01:06:20,5.0,0.24,1.2,At Work (In the Office),,,,,,,3980.0
01:06:21,5.0,0.231,1.16,At Work (In the Office),,,,,,,3981.0
01:06:22,5.0,0.23,1.15,At Work (In the Office),,,,,,,3982.0
01:06:23,5.0,0.205,1.03,At Work (In the Office),,,,,,,3983.0
01:06:24,5.0,0.195,0.975,At Work (In the Office),,,,,,,3984.0
01:06:25,5.0,0.228,1.14,At Work (In the Office),,,,,,,3985.0
01:06:26,5.0,0.2,1.0,At Work (In the Office),,,,,,,3986.0
01:06:27,5.0,0.24,1.2,At Work (In the Office),,,,,,,3987.0
01:06:28,5.0,0.227,1.14,At Work (In the Office),,,,,,,3988.0
01:06:29,5.0,0.195,0.975,At Work (In the Office),,,,,,,3989.0
01:06:30,5.0,0.198,0.99,At Work (In the Office),,,,,,,3990.0
01:06:31,5.0,0.195,0.975,At Work (In the Office),,,,,,,3991.0
01:06:32,5.0,0.222,1.11,At Work (In the Office),,,,,,,3992.0
01:06:33,5.0,0.203,1.02,At Work (In the Office),,,,,,,3993.0
01:06:34,5.0,0.259,1.3,At Work (In the Office),,,,,,,3994.0
01:06:35,5.0,0.208,1.04,At Work (In the Office),,,,,,,3995.0
01:06:36,5.0,0.194,0.97,At Work (In the Office),,,,,,,3996.0
01:06:37,5.0,0.198,0.99,At Work (In the Office),,,,,,,3997.0
01:06:38,5.0,0.208,1.04,At Work (In the Office),,,,,,,3998.0
01:06:39,5.0,0.198,0.99,At Work (In the Office),,,,,,,3999.0
01:06:40,5.0,0.204,1.02,At Work (In the Office),,,,,,,4000.0
01:06:41,5.0,0.195,0.975,At Work (In the Office),,,,,,,4001.0
01:06:42,5.0,0.198,0.99,At Work (In the Office),,,,,,,4002.0
01:06:43,5.0,0.231,1.16,At Work (In the Office),,,,,,,4003.0
01:06:44,5.0,0.201,1.01,At Work (In the Office),,,,,,,4004.0
01:06:45,5.0,0.198,0.99,At Work (In the Office),,,,,,,4005.0
01:06:46,5.0,0.208,1.04,At Work (In the Office),,,,,,,4006.0
01:06:47,5.0,0.198,0.99,At Work (In the Office),,,,,,,4007.0
01:06:48,5.0,0.208,1.04,At Work (In the Office),,,,,,,4008.0
01:06:49,5.0,0.198,0.99,At Work (In the Office),,,,,,,4009.0
01:06:50,5.0,0.198,0.99,At Work (In the Office),,,,,,,4010.0
01:06:51,5.0,0.203,1.02,At Work (In the Office),,,,,,,4011.0
01:06:52,5.0,0.198,0.99,At Work (In the Office),,,,,,,4012.0
01:06:53,5.0,0.195,0.975,At Work (In the Office),,,,,,,4013.0
01:06:54,5.0,0.198,0.99,At Work (In the Office),,,,,,,4014.0
01:06:55,5.0,0.195,0.975,At Work (In the Office),,,,,,,4015.0
01:06:56,5.0,0.213,1.07,At Work (In the Office),,,,,,,4016.0
01:06:57,5.0,0.198,0.99,At Work (In the Office),,,,,,,4017.0
01:06:58,5.0,0.195,0.975,At Work (In the Office),,,,,,,4018.0
01:06:59,5.0,0.211,1.06,At Work (In the Office),,,,,,,4019.0
01:07:00,5.0,0.197,0.985,At Work (In the Office),,,,,,,4020.0
01:07:01,5.0,0.234,1.17,At Work (In the Office),,,,,,,4021.0
01:07:02,5.0,0.198,0.99,At Work (In the Office),,,,,,,4022.0
01:07:03,5.0,0.195,0.975,At Work (In the Office),,,,,,,4023.0
01:07:04,5.0,0.204,1.02,At Work (In the Office),,,,,,,4024.0
01:07:05,5.0,0.195,0.975,At Work (In the Office),,,,,,,4025.0
01:07:06,5.0,0.198,0.99,At Work (In the Office),,,,,,,4026.0
01:07:07,5.0,0.204,1.02,At Work (In the Office),,,,,,,4027.0
01:07:08,5.0,0.204,1.02,At Work (In the Office),,,,,,,4028.0
01:07:09,5.0,0.244,1.22,At Work (In the Office),,,,,,,4029.0
01:07:10,5.0,0.195,0.975,At Work (In the Office),,,,,,,4030.0
