TimeSeconds,Power [W],CumulativeEnergy,Status
2634.0,0.975,2693.969999999951,At Work (In the Office)
2635.0,1.07,2695.0399999999513,At Work (In the Office)
2636.0,1.03,2696.0699999999515,At Work (In the Office)
2637.0,0.98,2697.0499999999515,At Work (In the Office)
2638.0,0.99,2698.0399999999513,At Work (In the Office)
2639.0,0.97,2699.009999999951,At Work (In the Office)
2640.0,0.99,2699.999999999951,At Work (In the Office)
2641.0,1.15,2701.149999999951,At Work (In the Office)
2642.0,0.99,2702.1399999999508,At Work (In the Office)
2643.0,1.07,2703.209999999951,At Work (In the Office)
2644.0,0.975,2704.184999999951,At Work (In the Office)
2645.0,0.99,2705.1749999999506,At Work (In the Office)
2646.0,1.04,2706.2149999999506,At Work (In the Office)
2647.0,1.18,2707.3949999999504,At Work (In the Office)
2648.0,1.15,2708.5449999999505,At Work (In the Office)
2649.0,0.975,2709.5199999999504,At Work (In the Office)
2650.0,0.99,2710.50999999995,At Work (In the Office)
2651.0,1.0,2711.50999999995,At Work (In the Office)
2652.0,0.99,2712.49999999995,At Work (In the Office)
2653.0,0.975,2713.47499999995,At Work (In the Office)
2654.0,1.22,2714.6949999999497,At Work (In the Office)
2655.0,1.05,2715.74499999995,At Work (In the Office)
2656.0,1.04,2716.78499999995,At Work (In the Office)
2657.0,0.99,2717.7749999999496,At Work (In the Office)
2658.0,0.975,2718.7499999999495,At Work (In the Office)
2659.0,1.02,2719.7699999999495,At Work (In the Office)
2660.0,1.14,2720.9099999999494,At Work (In the Office)
2661.0,0.975,2721.8849999999493,At Work (In the Office)
2662.0,0.995,2722.879999999949,At Work (In the Office)
2663.0,0.995,2723.874999999949,At Work (In the Office)
2664.0,1.05,2724.9249999999493,At Work (In the Office)
2665.0,0.985,2725.9099999999494,At Work (In the Office)
2666.0,0.975,2726.8849999999493,At Work (In the Office)
2667.0,1.26,2728.1449999999495,At Work (In the Office)
2668.0,0.99,2729.1349999999493,At Work (In the Office)
2669.0,1.05,2730.1849999999495,At Work (In the Office)
2670.0,0.975,2731.1599999999494,At Work (In the Office)
2671.0,0.99,2732.149999999949,At Work (In the Office)
2672.0,0.99,2733.139999999949,At Work (In the Office)
2673.0,0.975,2734.114999999949,At Work (In the Office)
2674.0,0.99,2735.1049999999486,At Work (In the Office)
2675.0,1.15,2736.2549999999487,At Work (In the Office)
2676.0,0.995,2737.2499999999486,At Work (In the Office)
2677.0,1.05,2738.299999999949,At Work (In the Office)
2678.0,0.975,2739.2749999999487,At Work (In the Office)
2679.0,1.01,2740.284999999949,At Work (In the Office)
2680.0,1.04,2741.324999999949,At Work (In the Office)
2681.0,0.99,2742.3149999999487,At Work (In the Office)
2682.0,0.985,2743.299999999949,At Work (In the Office)
2683.0,1.16,2744.4599999999486,At Work (In the Office)
2684.0,1.17,2745.6299999999487,At Work (In the Office)
2685.0,0.985,2746.614999999949,At Work (In the Office)
2686.0,0.995,2747.6099999999487,At Work (In the Office)
2687.0,0.975,2748.5849999999486,At Work (In the Office)
2688.0,1.05,2749.634999999949,At Work (In the Office)
2689.0,1.02,2750.654999999949,At Work (In the Office)
2690.0,1.04,2751.694999999949,At Work (In the Office)
2691.0,1.23,2752.924999999949,At Work (In the Office)
2692.0,1.0,2753.924999999949,At Work (In the Office)
2693.0,1.02,2754.944999999949,At Work (In the Office)
2694.0,1.02,2755.9649999999488,At Work (In the Office)
2695.0,0.975,2756.9399999999487,At Work (In the Office)
2696.0,0.99,2757.9299999999484,At Work (In the Office)
2697.0,0.97,2758.8999999999482,At Work (In the Office)
2698.0,1.05,2759.9499999999484,At Work (In the Office)
2699.0,0.995,2760.9449999999483,At Work (In the Office)
2700.0,0.99,2761.934999999948,At Work (In the Office)
2701.0,1.14,2763.074999999948,At Work (In the Office)
2702.0,0.98,2764.054999999948,At Work (In the Office)
2703.0,1.04,2765.094999999948,At Work (In the Office)
2704.0,1.0,2766.094999999948,At Work (In the Office)
2705.0,0.99,2767.0849999999477,At Work (In the Office)
2706.0,1.02,2768.1049999999477,At Work (In the Office)
2707.0,1.0,2769.1049999999477,At Work (In the Office)
2708.0,1.14,2770.2449999999476,At Work (In the Office)
2709.0,1.15,2771.3949999999477,At Work (In the Office)
2710.0,0.99,2772.3849999999475,At Work (In the Office)
2711.0,1.05,2773.4349999999476,At Work (In the Office)
2712.0,0.98,2774.4149999999477,At Work (In the Office)
2713.0,0.99,2775.4049999999474,At Work (In the Office)
2714.0,1.16,2776.5649999999473,At Work (In the Office)
2715.0,0.99,2777.554999999947,At Work (In the Office)
2716.0,1.01,2778.5649999999473,At Work (In the Office)
2717.0,1.17,2779.7349999999474,At Work (In the Office)
2718.0,0.99,2780.724999999947,At Work (In the Office)
2719.0,0.995,2781.719999999947,At Work (In the Office)
2720.0,1.01,2782.7299999999473,At Work (In the Office)
2721.0,0.975,2783.704999999947,At Work (In the Office)
2722.0,1.05,2784.7549999999474,At Work (In the Office)
2723.0,0.99,2785.744999999947,At Work (In the Office)
2724.0,1.06,2786.804999999947,At Work (In the Office)
2725.0,1.1,2787.904999999947,At Work (In the Office)
2726.0,0.97,2788.874999999947,At Work (In the Office)
2727.0,1.04,2789.9149999999468,At Work (In the Office)
2728.0,0.975,2790.8899999999467,At Work (In the Office)
2729.0,0.985,2791.874999999947,At Work (In the Office)
2730.0,0.99,2792.8649999999466,At Work (In the Office)
2731.0,0.975,2793.8399999999465,At Work (In the Office)
2732.0,1.04,2794.8799999999464,At Work (In the Office)
2733.0,0.98,2795.8599999999465,At Work (In the Office)
2734.0,1.0,2796.8599999999465,At Work (In the Office)
2735.0,1.04,2797.8999999999464,At Work (In the Office)
2736.0,0.975,2798.8749999999463,At Work (In the Office)
2737.0,1.05,2799.9249999999465,At Work (In the Office)
2738.0,0.975,2800.8999999999464,At Work (In the Office)
2739.0,1.11,2802.0099999999466,At Work (In the Office)
2740.0,1.0,2803.0099999999466,At Work (In the Office)
2741.0,0.975,2803.9849999999465,At Work (In the Office)
2742.0,1.01,2804.9949999999467,At Work (In the Office)
2743.0,0.99,2805.9849999999465,At Work (In the Office)
2744.0,0.99,2806.9749999999462,At Work (In the Office)
2745.0,1.04,2808.014999999946,At Work (In the Office)
2746.0,0.995,2809.009999999946,At Work (In the Office)
2747.0,0.99,2809.999999999946,At Work (In the Office)
2748.0,1.05,2811.049999999946,At Work (In the Office)
2749.0,0.99,2812.039999999946,At Work (In the Office)
2750.0,0.985,2813.024999999946,At Work (In the Office)
2751.0,0.99,2814.0149999999458,At Work (In the Office)
2752.0,0.99,2815.0049999999455,At Work (In the Office)
2753.0,0.98,2815.9849999999456,At Work (In the Office)
2754.0,0.99,2816.9749999999453,At Work (In the Office)
2755.0,0.97,2817.944999999945,At Work (In the Office)
2756.0,1.05,2818.9949999999453,At Work (In the Office)
2757.0,0.98,2819.9749999999453,At Work (In the Office)
2758.0,1.04,2821.0149999999453,At Work (In the Office)
2759.0,0.995,2822.009999999945,At Work (In the Office)
2760.0,0.99,2822.999999999945,At Work (In the Office)
2761.0,1.03,2824.029999999945,At Work (In the Office)
2762.0,0.975,2825.004999999945,At Work (In the Office)
2763.0,0.99,2825.994999999945,At Work (In the Office)
2764.0,0.99,2826.9849999999446,At Work (In the Office)
2765.0,0.975,2827.9599999999446,At Work (In the Office)
2766.0,1.05,2829.0099999999447,At Work (In the Office)
2767.0,0.975,2829.9849999999446,At Work (In the Office)
2768.0,1.16,2831.1449999999445,At Work (In the Office)
2769.0,1.32,2832.4649999999447,At Work (In the Office)
2770.0,1.16,2833.6249999999445,At Work (In the Office)
2771.0,1.05,2834.6749999999447,At Work (In the Office)
2772.0,0.98,2835.6549999999447,At Work (In the Office)
2773.0,1.01,2836.664999999945,At Work (In the Office)
2774.0,0.985,2837.649999999945,At Work (In the Office)
2775.0,0.99,2838.639999999945,At Work (In the Office)
2776.0,0.99,2839.6299999999446,At Work (In the Office)
2777.0,1.01,2840.639999999945,At Work (In the Office)
2778.0,0.995,2841.6349999999447,At Work (In the Office)
2779.0,1.04,2842.6749999999447,At Work (In the Office)
2780.0,0.99,2843.6649999999445,At Work (In the Office)
2781.0,1.01,2844.6749999999447,At Work (In the Office)
2782.0,1.04,2845.7149999999447,At Work (In the Office)
2783.0,0.99,2846.7049999999444,At Work (In the Office)
2784.0,1.0,2847.7049999999444,At Work (In the Office)
2785.0,0.99,2848.6949999999442,At Work (In the Office)
2786.0,1.01,2849.7049999999444,At Work (In the Office)
2787.0,1.0,2850.7049999999444,At Work (In the Office)
2788.0,1.01,2851.7149999999447,At Work (In the Office)
2789.0,0.97,2852.6849999999445,At Work (In the Office)
2790.0,1.06,2853.7449999999444,At Work (In the Office)
2791.0,0.975,2854.7199999999443,At Work (In the Office)
2792.0,1.08,2855.7999999999442,At Work (In the Office)
2793.0,1.05,2856.8499999999444,At Work (In the Office)
2794.0,0.99,2857.839999999944,At Work (In the Office)
2795.0,1.04,2858.879999999944,At Work (In the Office)
2796.0,0.975,2859.854999999944,At Work (In the Office)
2797.0,0.99,2860.844999999944,At Work (In the Office)
2798.0,0.99,2861.8349999999436,At Work (In the Office)
2799.0,0.99,2862.8249999999434,At Work (In the Office)
2800.0,1.03,2863.8549999999436,At Work (In the Office)
2801.0,0.995,2864.8499999999435,At Work (In the Office)
2802.0,0.99,2865.8399999999433,At Work (In the Office)
2803.0,1.07,2866.9099999999435,At Work (In the Office)
2804.0,1.01,2867.9199999999437,At Work (In the Office)
2805.0,1.23,2869.1499999999437,At Work (In the Office)
2806.0,0.975,2870.1249999999436,At Work (In the Office)
2807.0,1.01,2871.134999999944,At Work (In the Office)
2808.0,0.98,2872.114999999944,At Work (In the Office)
2809.0,0.99,2873.1049999999436,At Work (In the Office)
2810.0,0.99,2874.0949999999434,At Work (In the Office)
2811.0,0.99,2875.084999999943,At Work (In the Office)
2812.0,1.01,2876.0949999999434,At Work (In the Office)
2813.0,1.04,2877.1349999999434,At Work (In the Office)
2814.0,0.99,2878.124999999943,At Work (In the Office)
2815.0,0.985,2879.1099999999433,At Work (In the Office)
2816.0,1.04,2880.1499999999432,At Work (In the Office)
2817.0,1.0,2881.1499999999432,At Work (In the Office)
2818.0,1.14,2882.289999999943,At Work (In the Office)
2819.0,0.99,2883.279999999943,At Work (In the Office)
2820.0,0.975,2884.254999999943,At Work (In the Office)
2821.0,0.99,2885.2449999999426,At Work (In the Office)
2822.0,1.01,2886.254999999943,At Work (In the Office)
2823.0,0.975,2887.2299999999427,At Work (In the Office)
2824.0,1.08,2888.3099999999426,At Work (In the Office)
2825.0,0.975,2889.2849999999426,At Work (In the Office)
2826.0,1.1,2890.3849999999425,At Work (In the Office)
2827.0,1.04,2891.4249999999424,At Work (In the Office)
2828.0,0.975,2892.3999999999423,At Work (In the Office)
2829.0,1.24,2893.639999999942,At Work (In the Office)
2830.0,1.15,2894.789999999942,At Work (In the Office)
2831.0,0.99,2895.779999999942,At Work (In the Office)
2832.0,1.0,2896.779999999942,At Work (In the Office)
2833.0,0.985,2897.764999999942,At Work (In the Office)
2834.0,1.03,2898.7949999999423,At Work (In the Office)
2835.0,0.975,2899.7699999999422,At Work (In the Office)
2836.0,0.99,2900.759999999942,At Work (In the Office)
2837.0,1.03,2901.789999999942,At Work (In the Office)
2838.0,1.0,2902.789999999942,At Work (In the Office)
2839.0,1.05,2903.8399999999424,At Work (In the Office)
2840.0,0.975,2904.8149999999423,At Work (In the Office)
2841.0,0.99,2905.804999999942,At Work (In the Office)
2842.0,1.01,2906.8149999999423,At Work (In the Office)
2843.0,0.99,2907.804999999942,At Work (In the Office)
2844.0,0.985,2908.789999999942,At Work (In the Office)
2845.0,1.03,2909.8199999999424,At Work (In the Office)
2846.0,0.99,2910.809999999942,At Work (In the Office)
2847.0,1.04,2911.849999999942,At Work (In the Office)
2848.0,0.99,2912.839999999942,At Work (In the Office)
2849.0,0.985,2913.824999999942,At Work (In the Office)
2850.0,1.06,2914.884999999942,At Work (In the Office)
2851.0,0.99,2915.874999999942,At Work (In the Office)
2852.0,1.0,2916.874999999942,At Work (In the Office)
2853.0,1.1,2917.9749999999417,At Work (In the Office)
2854.0,0.975,2918.9499999999416,At Work (In the Office)
2855.0,1.0,2919.9499999999416,At Work (In the Office)
2856.0,0.99,2920.9399999999414,At Work (In the Office)
2857.0,0.975,2921.9149999999413,At Work (In the Office)
2858.0,1.05,2922.9649999999415,At Work (In the Office)
2859.0,0.98,2923.9449999999415,At Work (In the Office)
2860.0,1.09,2925.0349999999416,At Work (In the Office)
2861.0,1.02,2926.0549999999416,At Work (In the Office)
2862.0,0.985,2927.0399999999418,At Work (In the Office)
2863.0,1.05,2928.089999999942,At Work (In the Office)
2864.0,0.975,2929.064999999942,At Work (In the Office)
2865.0,1.04,2930.104999999942,At Work (In the Office)
2866.0,0.975,2931.0799999999417,At Work (In the Office)
2867.0,0.99,2932.0699999999415,At Work (In the Office)
2868.0,1.16,2933.2299999999414,At Work (In the Office)
2869.0,0.975,2934.2049999999413,At Work (In the Office)
2870.0,0.99,2935.194999999941,At Work (In the Office)
2871.0,1.04,2936.234999999941,At Work (In the Office)
2872.0,0.99,2937.224999999941,At Work (In the Office)
2873.0,1.05,2938.274999999941,At Work (In the Office)
2874.0,0.975,2939.249999999941,At Work (In the Office)
2875.0,0.985,2940.234999999941,At Work (In the Office)
2876.0,1.15,2941.384999999941,At Work (In the Office)
2877.0,1.01,2942.3949999999413,At Work (In the Office)
2878.0,0.98,2943.3749999999413,At Work (In the Office)
2879.0,1.0,2944.3749999999413,At Work (In the Office)
2880.0,1.11,2945.4849999999415,At Work (In the Office)
2881.0,1.05,2946.5349999999416,At Work (In the Office)
2882.0,0.99,2947.5249999999414,At Work (In the Office)
2883.0,0.975,2948.4999999999413,At Work (In the Office)
2884.0,1.05,2949.5499999999415,At Work (In the Office)
2885.0,1.01,2950.5599999999417,At Work (In the Office)
2886.0,0.995,2951.5549999999416,At Work (In the Office)
2887.0,0.99,2952.5449999999414,At Work (In the Office)
2888.0,0.99,2953.534999999941,At Work (In the Office)
2889.0,0.985,2954.5199999999413,At Work (In the Office)
2890.0,1.17,2955.6899999999414,At Work (In the Office)
2891.0,1.17,2956.8599999999415,At Work (In the Office)
2892.0,1.06,2957.9199999999414,At Work (In the Office)
2893.0,0.99,2958.909999999941,At Work (In the Office)
2894.0,1.1,2960.009999999941,At Work (In the Office)
2895.0,1.0,2961.009999999941,At Work (In the Office)
2896.0,0.99,2961.999999999941,At Work (In the Office)
2897.0,1.16,2963.1599999999407,At Work (In the Office)
2898.0,1.01,2964.169999999941,At Work (In the Office)
2899.0,0.99,2965.1599999999407,At Work (In the Office)
2900.0,0.975,2966.1349999999406,At Work (In the Office)
2901.0,1.01,2967.144999999941,At Work (In the Office)
2902.0,1.17,2968.314999999941,At Work (In the Office)
2903.0,0.975,2969.289999999941,At Work (In the Office)
2904.0,1.16,2970.4499999999407,At Work (In the Office)
2905.0,1.03,2971.479999999941,At Work (In the Office)
2906.0,1.01,2972.489999999941,At Work (In the Office)
2907.0,1.04,2973.529999999941,At Work (In the Office)
2908.0,1.03,2974.5599999999413,At Work (In the Office)
2909.0,1.06,2975.6199999999412,At Work (In the Office)
2910.0,1.16,2976.779999999941,At Work (In the Office)
2911.0,0.99,2977.769999999941,At Work (In the Office)
2912.0,0.975,2978.744999999941,At Work (In the Office)
2913.0,1.02,2979.7649999999408,At Work (In the Office)
2914.0,1.03,2980.794999999941,At Work (In the Office)
2915.0,1.04,2981.834999999941,At Work (In the Office)
2916.0,1.15,2982.984999999941,At Work (In the Office)
2917.0,0.975,2983.959999999941,At Work (In the Office)
2918.0,1.27,2985.229999999941,At Work (In the Office)
2919.0,1.01,2986.239999999941,At Work (In the Office)
2920.0,1.01,2987.2499999999413,At Work (In the Office)
2921.0,0.99,2988.239999999941,At Work (In the Office)
2922.0,0.97,2989.209999999941,At Work (In the Office)
2923.0,0.995,2990.204999999941,At Work (In the Office)
2924.0,0.995,2991.1999999999407,At Work (In the Office)
2925.0,0.995,2992.1949999999406,At Work (In the Office)
2926.0,1.06,2993.2549999999405,At Work (In the Office)
2927.0,0.975,2994.2299999999404,At Work (In the Office)
2928.0,1.05,2995.2799999999406,At Work (In the Office)
2929.0,0.975,2996.2549999999405,At Work (In the Office)
2930.0,1.01,2997.2649999999408,At Work (In the Office)
2931.0,1.11,2998.374999999941,At Work (In the Office)
2932.0,0.985,2999.359999999941,At Work (In the Office)
2933.0,0.99,3000.349999999941,At Work (In the Office)
2934.0,0.995,3001.3449999999407,At Work (In the Office)
2935.0,0.995,3002.3399999999406,At Work (In the Office)
2936.0,1.16,3003.4999999999404,At Work (In the Office)
2937.0,1.01,3004.5099999999406,At Work (In the Office)
2938.0,0.99,3005.4999999999404,At Work (In the Office)
2939.0,1.04,3006.5399999999404,At Work (In the Office)
2940.0,0.99,3007.52999999994,At Work (In the Office)
2941.0,1.05,3008.5799999999404,At Work (In the Office)
2942.0,1.01,3009.5899999999406,At Work (In the Office)
2943.0,0.99,3010.5799999999404,At Work (In the Office)
2944.0,1.13,3011.7099999999405,At Work (In the Office)
2945.0,0.995,3012.7049999999404,At Work (In the Office)
2946.0,0.975,3013.6799999999403,At Work (In the Office)
2947.0,1.02,3014.6999999999402,At Work (In the Office)
2948.0,0.99,3015.68999999994,At Work (In the Office)
